order_id,date,customer_id,product,quantity,unit_price,region,status,total_amount,name,customer_type,date_only
ORD000474,2024-05-05,CUST0005,Monitor,5,169.09,East,Pending,845.45,Customer 5,Standard,2024-05-05
ORD000475,2024-06-06,CUST0063,Charger,6,100.5,North,Cancelled,603.0,Customer 63,Premium,2024-06-06
ORD000476,2024-07-17,CUST0052,Laptop,4,172.3,West,Completed,689.2,Customer 52,Standard,2024-07-17
ORD000477,2024-01-18,CUST0062,Keyboard,4,421.68,North,Cancelled,1686.72,Customer 62,Basic,2024-01-18
ORD000478,2024-09-12,CUST0072,USB Cable,9,68.43,East,Cancelled,615.8700000000001,Customer 72,Standard,2024-09-12
ORD000479,2024-10-02,CUST0083,Charger,6,424.14,South,Completed,2544.84,Customer 83,Premium,2024-10-02
ORD000480,2024-09-10,CUST0053,Laptop,8,313.61,South,Completed,2508.88,Customer 53,Standard,2024-09-10
ORD000481,2024-07-21,CUST0049,Charger,8,238.89,East,Completed,1911.12,Customer 49,Basic,2024-07-21
ORD000482,2024-01-02,CUST0018,Laptop,1,56.62,East,Completed,56.62,Customer 18,Standard,2024-01-02
ORD000483,2024-03-10,CUST0091,Webcam,1,469.31,East,Completed,469.31,Customer 91,Basic,2024-03-10
ORD000484,2024-09-03,CUST0034,Keyboard,9,465.49,East,Completed,4189.41,Customer 34,Basic,2024-09-03
ORD000485,2024-01-10,CUST0023,Charger,2,149.64,East,Completed,299.28,Customer 23,Basic,2024-01-10
ORD000486,2024-02-03,CUST0011,Mouse,2,246.18,West,Completed,492.36,Customer 11,Premium,2024-02-03
ORD000487,2024-10-16,CUST0047,Headphones,7,385.14,South,Completed,2695.98,Customer 47,Standard,2024-10-16
ORD000488,2024-06-20,CUST0024,Webcam,5,11.05,East,Cancelled,55.25,Customer 24,Standard,2024-06-20
ORD000489,2024-09-06,CUST0001,Monitor,7,377.82,West,Pending,2644.74,Customer 1,Basic,2024-09-06
ORD000490,2024-04-24,CUST0091,USB Cable,10,204.21,North,Completed,2042.1000000000001,Customer 91,Basic,2024-04-24
ORD000491,2024-04-10,CUST0086,Monitor,2,65.23,West,Cancelled,130.46,Customer 86,Standard,2024-04-10
ORD000492,2024-08-27,CUST0092,USB Cable,8,54.44,North,Completed,435.52,Customer 92,Standard,2024-08-27
ORD000493,2024-10-27,CUST0020,Monitor,9,305.54,East,Pending,2749.86,Customer 20,Standard,2024-10-27
ORD000494,2024-06-28,CUST0053,Charger,3,79.57,West,Cancelled,238.70999999999998,Customer 53,Standard,2024-06-28
ORD000495,2024-08-31,CUST0074,Charger,6,45.03,South,Completed,270.18,Customer 74,Premium,2024-08-31
ORD000496,2024-04-08,CUST0037,Headphones,7,432.26,North,Pending,3025.8199999999997,Customer 37,Premium,2024-04-08
ORD000497,2024-07-30,CUST0061,Laptop,1,252.07,West,Pending,252.07,Customer 61,Premium,2024-07-30
ORD000498,2024-08-23,CUST0038,Keyboard,10,148.54,West,Completed,1485.3999999999999,Customer 38,Basic,2024-08-23
ORD000499,2024-05-12,CUST0004,Mouse,1,200.94,West,Completed,200.94,Customer 4,Basic,2024-05-12
ORD000500,2024-06-21,UNKNOWN,Keyboard,4,248.935,South,Completed,995.74,Unknown Customer,Standard,2024-06-21
ORD000501,2024-09-06,CUST0025,Monitor,7,123.95,West,Completed,867.65,Customer 25,Premium,2024-09-06
ORD000502,2024-02-17,CUST0060,USB Cable,8,304.55,East,Completed,2436.4,Customer 60,Basic,2024-02-17
ORD000503,2024-10-24,CUST0069,Keyboard,6,320.08,South,Cancelled,1920.48,Customer 69,Premium,2024-10-24
ORD000504,2024-03-01,CUST0027,Laptop,3,237.43,South,Completed,712.29,Customer 27,Premium,2024-03-01
ORD000505,2024-03-29,CUST0007,Laptop,5,243.0,North,Completed,1215.0,Customer 7,Premium,2024-03-29
ORD000506,2024-04-27,CUST0012,USB Cable,4,389.25,East,Cancelled,1557.0,Customer 12,Basic,2024-04-27
ORD000507,2024-01-18,CUST0036,Headphones,6,76.39,South,Completed,458.34000000000003,Customer 36,Standard,2024-01-18
ORD000508,2024-06-17,CUST0063,Mouse,7,372.62,North,Completed,2608.34,Customer 63,Premium,2024-06-17
ORD000509,2024-01-08,CUST0043,Charger,10,278.47,East,Completed,2784.7000000000003,Customer 43,Standard,2024-01-08
ORD000510,2024-01-02,CUST0045,Laptop,6,387.56,West,Completed,2325.36,Customer 45,Premium,2024-01-02
ORD000511,2024-01-12,CUST0010,Keyboard,6,483.23,East,Completed,2899.38,Customer 10,Premium,2024-01-12
ORD000512,2024-01-09,CUST0036,Charger,3,486.54,East,Completed,1459.6200000000001,Customer 36,Standard,2024-01-09
ORD000513,2024-09-11,CUST0063,Headphones,7,108.62,North,Pending,760.34,Customer 63,Premium,2024-09-11
ORD000514,2024-01-04,CUST0033,Webcam,9,488.38,East,Cancelled,4395.42,Customer 33,Basic,2024-01-04
ORD000515,2024-10-07,CUST0058,Mouse,6,87.8,East,Completed,526.8,Customer 58,Standard,2024-10-07
ORD000516,2024-09-09,CUST0080,Charger,7,286.95,South,Cancelled,2008.6499999999999,Customer 80,Basic,2024-09-09
ORD000517,2024-06-09,CUST0013,Webcam,4,159.91,West,Cancelled,639.64,Customer 13,Standard,2024-06-09
ORD000518,2024-10-04,CUST0061,Webcam,1,415.64,East,Completed,415.64,Customer 61,Premium,2024-10-04
ORD000519,2024-08-11,CUST0011,Webcam,5,436.03,North,Completed,2180.1499999999996,Customer 11,Premium,2024-08-11
ORD000520,2024-05-10,CUST0086,Laptop,5,26.27,North,Completed,131.35,Customer 86,Standard,2024-05-10
ORD000521,2024-05-06,CUST0073,Charger,8,46.51,North,Pending,372.08,Customer 73,Basic,2024-05-06
ORD000522,2024-05-12,CUST0075,Headphones,4,140.55,South,Completed,562.2,Customer 75,Basic,2024-05-12
ORD000523,2024-08-28,CUST0035,USB Cable,6,80.59,North,Pending,483.54,Customer 35,Basic,2024-08-28
ORD000524,2024-06-17,CUST0044,Keyboard,5,363.44,South,Pending,1817.2,Customer 44,Basic,2024-06-17
ORD000525,2024-03-21,CUST0094,Laptop,3,277.71,West,Completed,833.1299999999999,Customer 94,Premium,2024-03-21
ORD000526,2024-04-04,CUST0023,Webcam,3,340.83,West,Pending,1022.49,Customer 23,Basic,2024-04-04
ORD000527,2024-10-25,CUST0040,Mouse,1,462.46,West,Completed,462.46,Customer 40,Premium,2024-10-25
ORD000528,2024-02-24,CUST0027,Laptop,10,347.89,North,Cancelled,3478.8999999999996,Customer 27,Premium,2024-02-24
ORD000529,2024-06-14,CUST0058,Webcam,3,235.14,East,Pending,705.42,Customer 58,Standard,2024-06-14
ORD000530,2024-02-09,CUST0075,Headphones,3,17.67,West,Completed,53.010000000000005,Customer 75,Basic,2024-02-09
ORD000531,2024-05-31,CUST0074,Charger,4,435.34,South,Pending,1741.36,Customer 74,Premium,2024-05-31
ORD000532,2024-06-29,CUST0002,Charger,4,489.87,South,Completed,1959.48,Customer 2,Standard,2024-06-29
ORD000533,2024-05-19,CUST0026,Keyboard,10,211.39,North,Cancelled,2113.8999999999996,Customer 26,Basic,2024-05-19
ORD000534,2024-02-06,CUST0082,Charger,7,269.36,West,Completed,1885.52,Customer 82,Premium,2024-02-06
ORD000535,2024-02-18,CUST0007,USB Cable,1,492.02,North,Pending,492.02,Customer 7,Premium,2024-02-18
ORD000536,2024-01-16,CUST0023,Monitor,1,246.81,West,Completed,246.81,Customer 23,Basic,2024-01-16
ORD000537,2024-07-23,CUST0033,Monitor,2,460.18,East,Cancelled,920.36,Customer 33,Basic,2024-07-23
ORD000538,2024-03-12,CUST0093,Charger,5,200.82,South,Completed,1004.0999999999999,Customer 93,Standard,2024-03-12
ORD000539,2024-02-24,CUST0081,Keyboard,2,137.93,East,Cancelled,275.86,Customer 81,Basic,2024-02-24
ORD000540,2024-10-24,CUST0008,Mouse,5,236.58,North,Cancelled,1182.9,Customer 8,Standard,2024-10-24
ORD000541,2024-08-17,CUST0082,USB Cable,7,335.67,West,Completed,2349.69,Customer 82,Premium,2024-08-17
ORD000542,2024-03-13,CUST0036,Keyboard,10,193.61,West,Pending,1936.1000000000001,Customer 36,Standard,2024-03-13
ORD000543,2024-10-13,CUST0034,Webcam,10,131.43,South,Cancelled,1314.3000000000002,Customer 34,Basic,2024-10-13
ORD000544,2024-07-20,CUST0068,Laptop,10,371.56,East,Pending,3715.6,Customer 68,Standard,2024-07-20
ORD000545,2024-06-15,CUST0014,Webcam,9,119.71,South,Completed,1077.3899999999999,Customer 14,Standard,2024-06-15
ORD000546,2024-02-09,CUST0073,Laptop,10,28.21,West,Pending,282.1,Customer 73,Basic,2024-02-09
ORD000547,2024-09-15,CUST0098,Charger,4,426.05,West,Completed,1704.2,Customer 98,Premium,2024-09-15
ORD000548,2024-01-20,CUST0038,Monitor,4,84.95,East,Completed,339.8,Customer 38,Basic,2024-01-20
ORD000549,2024-02-03,CUST0051,Mouse,8,362.59,North,Completed,2900.72,Customer 51,Basic,2024-02-03
ORD000550,2024-03-30,UNKNOWN,Monitor,1,455.02,West,Completed,455.02,Unknown Customer,Standard,2024-03-30
ORD000551,2024-02-12,CUST0095,Keyboard,3,370.45,North,Completed,1111.35,Customer 95,Standard,2024-02-12
ORD000552,2024-10-10,CUST0075,Laptop,2,426.22,South,Completed,852.44,Customer 75,Basic,2024-10-10
ORD000553,2024-08-21,CUST0099,Charger,8,450.04,South,Pending,3600.32,Customer 99,Standard,2024-08-21
ORD000554,2024-05-13,CUST0007,Webcam,3,86.98,West,Pending,260.94,Customer 7,Premium,2024-05-13
ORD000555,2024-04-02,CUST0033,Keyboard,4,458.23,South,Completed,1832.92,Customer 33,Basic,2024-04-02
ORD000556,2024-10-05,CUST0049,Charger,3,129.18,North,Completed,387.54,Customer 49,Basic,2024-10-05
ORD000557,2024-08-16,CUST0100,Webcam,7,189.92,West,Completed,1329.4399999999998,Customer 100,Basic,2024-08-16
ORD000558,2024-07-21,CUST0064,Keyboard,8,345.67,East,Completed,2765.36,Customer 64,Standard,2024-07-21
ORD000559,2024-06-28,CUST0003,Charger,5,82.47,South,Pending,412.35,Customer 3,Basic,2024-06-28
ORD000560,2024-01-10,CUST0025,USB Cable,2,38.81,North,Completed,77.62,Customer 25,Premium,2024-01-10
ORD000561,2024-04-15,CUST0031,Mouse,3,194.24,North,Completed,582.72,Customer 31,Standard,2024-04-15
ORD000562,2024-09-07,CUST0048,USB Cable,2,396.0,South,Cancelled,792.0,Customer 48,Premium,2024-09-07
ORD000563,2024-04-04,CUST0032,Headphones,7,360.43,East,Completed,2523.01,Customer 32,Basic,2024-04-04
ORD000564,2024-08-30,CUST0083,Laptop,10,467.52,South,Pending,4675.2,Customer 83,Premium,2024-08-30
ORD000565,2024-10-13,CUST0070,Webcam,4,122.48,North,Completed,489.92,Customer 70,Basic,2024-10-13
ORD000566,2024-08-20,CUST0007,Headphones,2,412.55,South,Completed,825.1,Customer 7,Premium,2024-08-20
ORD000567,2024-04-15,CUST0053,Charger,7,420.7,West,Cancelled,2944.9,Customer 53,Standard,2024-04-15
ORD000568,2024-04-02,CUST0097,Keyboard,4,436.72,East,Completed,1746.88,Customer 97,Premium,2024-04-02
ORD000569,2024-04-11,CUST0070,Webcam,4,473.41,West,Cancelled,1893.64,Customer 70,Basic,2024-04-11
ORD000570,2024-09-08,CUST0064,Mouse,7,428.8,West,Completed,3001.6,Customer 64,Standard,2024-09-08
ORD000571,2024-09-04,CUST0077,Headphones,10,222.13,North,Pending,2221.3,Customer 77,Basic,2024-09-04
ORD000572,2024-04-17,CUST0068,Monitor,5,288.53,East,Completed,1442.6499999999999,Customer 68,Standard,2024-04-17
ORD000573,2024-03-03,CUST0056,Headphones,2,125.94,West,Completed,251.88,Customer 56,Standard,2024-03-03
ORD000574,2024-09-16,CUST0027,Headphones,5,413.47,South,Completed,2067.3500000000004,Customer 27,Premium,2024-09-16
ORD000575,2024-04-03,CUST0072,Webcam,1,267.09,West,Pending,267.09,Customer 72,Standard,2024-04-03
ORD000576,2024-06-30,CUST0022,Mouse,3,84.36,North,Completed,253.07999999999998,Customer 22,Premium,2024-06-30
ORD000577,2024-10-11,CUST0042,Laptop,5,356.6,East,Cancelled,1783.0,Customer 42,Standard,2024-10-11
ORD000578,2024-01-22,CUST0033,Charger,1,32.43,West,Completed,32.43,Customer 33,Basic,2024-01-22
ORD000579,2024-06-03,CUST0002,USB Cable,6,78.29,East,Completed,469.74,Customer 2,Standard,2024-06-03
ORD000580,2024-06-19,CUST0032,Charger,7,57.23,West,Completed,400.60999999999996,Customer 32,Basic,2024-06-19
ORD000581,2024-04-03,CUST0080,Mouse,8,49.65,West,Completed,397.2,Customer 80,Basic,2024-04-03
ORD000582,2024-09-05,CUST0025,Monitor,7,205.11,North,Cancelled,1435.77,Customer 25,Premium,2024-09-05
ORD000583,2024-09-01,CUST0075,USB Cable,5,234.63,South,Completed,1173.15,Customer 75,Basic,2024-09-01
ORD000584,2024-09-09,CUST0026,USB Cable,3,491.87,West,Cancelled,1475.6100000000001,Customer 26,Basic,2024-09-09
ORD000585,2024-08-18,CUST0067,Keyboard,2,121.44,West,Completed,242.88,Customer 67,Premium,2024-08-18
ORD000586,2024-08-11,CUST0090,USB Cable,1,107.67,South,Completed,107.67,Customer 90,Standard,2024-08-11
ORD000587,2024-10-07,CUST0050,Charger,1,330.34,South,Completed,330.34,Customer 50,Standard,2024-10-07
ORD000588,2024-05-27,CUST0099,Keyboard,5,286.2,North,Cancelled,1431.0,Customer 99,Standard,2024-05-27
ORD000589,2024-01-28,CUST0051,Webcam,8,137.63,West,Completed,1101.04,Customer 51,Basic,2024-01-28
ORD000590,2024-08-16,CUST0047,Headphones,3,41.22,West,Pending,123.66,Customer 47,Standard,2024-08-16
ORD000591,2024-02-12,CUST0083,Keyboard,3,431.51,West,Cancelled,1294.53,Customer 83,Premium,2024-02-12
ORD000592,2024-01-10,CUST0004,Headphones,10,328.29,North,Pending,3282.9,Customer 4,Basic,2024-01-10
ORD000593,2024-06-11,CUST0051,USB Cable,7,367.65,East,Cancelled,2573.5499999999997,Customer 51,Basic,2024-06-11
ORD000594,2024-02-28,CUST0075,Keyboard,4,79.19,West,Completed,316.76,Customer 75,Basic,2024-02-28
ORD000595,2024-07-25,CUST0084,Keyboard,10,320.62,South,Cancelled,3206.2,Customer 84,Basic,2024-07-25
ORD000596,2024-09-04,CUST0079,Webcam,2,59.77,East,Completed,119.54,Customer 79,Standard,2024-09-04
ORD000597,2024-06-28,CUST0088,Monitor,2,237.21,West,Completed,474.42,Customer 88,Premium,2024-06-28
ORD000598,2024-05-19,CUST0033,USB Cable,8,441.62,South,Completed,3532.96,Customer 33,Basic,2024-05-19
ORD000599,2024-01-14,CUST0037,Monitor,6,310.12,East,Completed,1860.72,Customer 37,Premium,2024-01-14
ORD000600,2024-08-24,UNKNOWN,Headphones,2,248.935,East,Completed,497.87,Unknown Customer,Standard,2024-08-24
ORD000601,2024-05-13,CUST0049,Charger,6,297.83,East,Pending,1786.98,Customer 49,Basic,2024-05-13
ORD000602,2024-07-09,CUST0099,Mouse,10,250.04,North,Completed,2500.4,Customer 99,Standard,2024-07-09
ORD000603,2024-02-05,CUST0054,Webcam,3,365.12,West,Cancelled,1095.3600000000001,Customer 54,Premium,2024-02-05
ORD000604,2024-04-14,CUST0016,Charger,8,391.66,West,Completed,3133.28,Customer 16,Basic,2024-04-14
ORD000605,2024-06-27,CUST0052,Keyboard,10,102.99,South,Completed,1029.8999999999999,Customer 52,Standard,2024-06-27
ORD000606,2024-07-10,CUST0063,Headphones,10,280.06,East,Pending,2800.6,Customer 63,Premium,2024-07-10
ORD000607,2024-02-20,CUST0024,Mouse,3,321.51,West,Completed,964.53,Customer 24,Standard,2024-02-20
ORD000608,2024-05-21,CUST0060,USB Cable,5,137.93,East,Completed,689.6500000000001,Customer 60,Basic,2024-05-21
ORD000609,2024-05-08,CUST0053,Charger,3,25.41,West,Cancelled,76.23,Customer 53,Standard,2024-05-08
ORD000610,2024-09-29,CUST0072,USB Cable,10,215.9,West,Pending,2159.0,Customer 72,Standard,2024-09-29
ORD000611,2024-08-06,CUST0052,USB Cable,3,361.37,South,Completed,1084.1100000000001,Customer 52,Standard,2024-08-06
ORD000612,2024-09-27,CUST0081,Laptop,9,462.66,East,Completed,4163.9400000000005,Customer 81,Basic,2024-09-27
ORD000613,2024-01-26,CUST0006,Headphones,6,428.07,West,Cancelled,2568.42,Customer 6,Premium,2024-01-26
ORD000614,2024-06-07,CUST0040,Charger,10,147.19,North,Completed,1471.9,Customer 40,Premium,2024-06-07
ORD000615,2024-09-26,CUST0023,Headphones,2,330.4,North,Pending,660.8,Customer 23,Basic,2024-09-26
ORD000616,2024-07-23,CUST0032,Charger,8,88.51,East,Cancelled,708.08,Customer 32,Basic,2024-07-23
ORD000617,2024-01-14,CUST0053,Webcam,4,140.27,West,Completed,561.08,Customer 53,Standard,2024-01-14
ORD000618,2024-09-24,CUST0090,Laptop,10,175.83,West,Completed,1758.3000000000002,Customer 90,Standard,2024-09-24
ORD000619,2024-01-22,CUST0059,Headphones,5,180.41,North,Completed,902.05,Customer 59,Basic,2024-01-22
ORD000620,2024-09-29,CUST0025,Mouse,1,97.86,South,Cancelled,97.86,Customer 25,Premium,2024-09-29
ORD000621,2024-04-08,CUST0086,Webcam,4,372.0,South,Pending,1488.0,Customer 86,Standard,2024-04-08
ORD000622,2024-03-11,CUST0009,Charger,8,404.38,North,Pending,3235.04,Customer 9,Basic,2024-03-11
ORD000623,2024-10-16,CUST0076,Webcam,5,210.9,East,Pending,1054.5,Customer 76,Standard,2024-10-16
ORD000624,2024-05-03,CUST0030,Webcam,6,157.3,East,Pending,943.8000000000001,Customer 30,Premium,2024-05-03
ORD000625,2024-01-15,CUST0088,Mouse,10,22.96,North,Completed,229.60000000000002,Customer 88,Premium,2024-01-15
ORD000626,2024-06-29,CUST0074,Headphones,5,474.37,West,Pending,2371.85,Customer 74,Premium,2024-06-29
ORD000627,2024-08-25,CUST0081,Mouse,5,161.52,South,Pending,807.6,Customer 81,Basic,2024-08-25
ORD000628,2024-03-31,CUST0032,Charger,6,316.1,East,Completed,1896.6000000000001,Customer 32,Basic,2024-03-31
ORD000629,2024-07-24,CUST0007,Keyboard,3,56.13,West,Completed,168.39000000000001,Customer 7,Premium,2024-07-24
ORD000630,2024-02-24,CUST0058,Laptop,8,403.09,South,Cancelled,3224.72,Customer 58,Standard,2024-02-24
ORD000631,2024-06-25,CUST0055,Mouse,6,486.54,West,Completed,2919.2400000000002,Customer 55,Basic,2024-06-25
ORD000632,2024-01-10,CUST0045,USB Cable,3,96.25,North,Completed,288.75,Customer 45,Premium,2024-01-10
ORD000633,2024-02-28,CUST0001,Webcam,10,304.47,East,Cancelled,3044.7000000000003,Customer 1,Basic,2024-02-28
ORD000634,2024-06-12,CUST0063,Mouse,8,130.53,East,Pending,1044.24,Customer 63,Premium,2024-06-12
ORD000635,2024-05-30,CUST0085,Laptop,4,456.02,North,Pending,1824.08,Customer 85,Premium,2024-05-30
ORD000636,2024-06-28,CUST0082,Charger,4,123.31,North,Completed,493.24,Customer 82,Premium,2024-06-28
ORD000637,2024-10-20,CUST0014,Charger,9,283.94,South,Completed,2555.46,Customer 14,Standard,2024-10-20
ORD000638,2024-07-30,CUST0029,Mouse,4,383.96,West,Completed,1535.84,Customer 29,Basic,2024-07-30
ORD000639,2024-04-06,CUST0019,Charger,4,318.16,West,Completed,1272.64,Customer 19,Premium,2024-04-06
ORD000640,2024-08-07,CUST0072,Webcam,4,407.76,West,Completed,1631.04,Customer 72,Standard,2024-08-07
ORD000641,2024-08-21,CUST0048,Mouse,8,317.49,South,Completed,2539.92,Customer 48,Premium,2024-08-21
ORD000642,2024-07-06,CUST0043,Charger,6,371.79,North,Completed,2230.7400000000002,Customer 43,Standard,2024-07-06
ORD000643,2024-02-08,CUST0004,Mouse,8,34.52,East,Completed,276.16,Customer 4,Basic,2024-02-08
ORD000644,2024-03-04,CUST0098,Headphones,8,131.13,South,Completed,1049.04,Customer 98,Premium,2024-03-04
ORD000645,2024-05-23,CUST0096,Webcam,4,308.52,North,Completed,1234.08,Customer 96,Premium,2024-05-23
ORD000646,2024-06-22,CUST0056,Charger,2,469.12,South,Cancelled,938.24,Customer 56,Standard,2024-06-22
ORD000647,2024-04-09,CUST0064,Charger,10,259.78,West,Cancelled,2597.7999999999997,Customer 64,Standard,2024-04-09
ORD000648,2024-04-16,CUST0014,Headphones,3,52.99,West,Pending,158.97,Customer 14,Standard,2024-04-16
ORD000649,2024-10-06,CUST0083,Charger,8,360.09,South,Completed,2880.72,Customer 83,Premium,2024-10-06
ORD000650,2024-06-27,UNKNOWN,Laptop,10,327.06,East,Completed,3270.6,Unknown Customer,Standard,2024-06-27
ORD000651,2024-09-12,CUST0004,Charger,9,425.53,North,Completed,3829.7699999999995,Customer 4,Basic,2024-09-12
ORD000652,2024-03-08,CUST0016,Laptop,5,134.04,North,Cancelled,670.1999999999999,Customer 16,Basic,2024-03-08
ORD000653,2024-10-20,CUST0100,Keyboard,8,154.99,East,Cancelled,1239.92,Customer 100,Basic,2024-10-20
ORD000654,2024-07-28,CUST0081,Laptop,6,88.34,North,Completed,530.04,Customer 81,Basic,2024-07-28
ORD000655,2024-04-07,CUST0028,Charger,3,414.55,South,Completed,1243.65,Customer 28,Premium,2024-04-07
ORD000656,2024-03-11,CUST0008,USB Cable,5,146.8,North,Completed,734.0,Customer 8,Standard,2024-03-11
ORD000657,2024-03-22,CUST0095,USB Cable,9,180.56,East,Pending,1625.04,Customer 95,Standard,2024-03-22
ORD000658,2024-09-07,CUST0100,Laptop,3,492.06,South,Completed,1476.18,Customer 100,Basic,2024-09-07
ORD000659,2024-04-28,CUST0018,USB Cable,4,377.38,North,Cancelled,1509.52,Customer 18,Standard,2024-04-28
ORD000660,2024-10-05,CUST0082,Webcam,8,373.31,North,Completed,2986.48,Customer 82,Premium,2024-10-05
ORD000661,2024-06-04,CUST0088,Laptop,8,121.4,West,Completed,971.2,Customer 88,Premium,2024-06-04
ORD000662,2024-09-17,CUST0078,Webcam,4,79.69,East,Completed,318.76,Customer 78,Premium,2024-09-17
ORD000663,2024-04-11,CUST0027,Webcam,8,57.48,West,Completed,459.84,Customer 27,Premium,2024-04-11
ORD000664,2024-01-27,CUST0022,Headphones,8,346.66,South,Completed,2773.28,Customer 22,Premium,2024-01-27
ORD000665,2024-10-15,CUST0023,Monitor,6,428.13,West,Cancelled,2568.7799999999997,Customer 23,Basic,2024-10-15
ORD000666,2024-03-06,CUST0022,Headphones,7,22.21,East,Pending,155.47,Customer 22,Premium,2024-03-06
ORD000667,2024-01-05,CUST0095,Keyboard,9,231.37,North,Pending,2082.33,Customer 95,Standard,2024-01-05
ORD000668,2024-10-08,CUST0081,Webcam,5,117.5,North,Completed,587.5,Customer 81,Basic,2024-10-08
ORD000669,2024-07-12,CUST0091,Headphones,4,319.45,South,Completed,1277.8,Customer 91,Basic,2024-07-12
ORD000670,2024-05-13,CUST0087,USB Cable,2,174.7,North,Completed,349.4,Customer 87,Standard,2024-05-13
ORD000671,2024-10-27,CUST0018,Headphones,8,368.92,South,Completed,2951.36,Customer 18,Standard,2024-10-27
ORD000672,2024-02-10,CUST0014,USB Cable,6,428.25,East,Cancelled,2569.5,Customer 14,Standard,2024-02-10
ORD000673,2024-10-16,CUST0028,Laptop,4,407.11,East,Cancelled,1628.44,Customer 28,Premium,2024-10-16
ORD000674,2024-06-13,CUST0067,USB Cable,4,31.46,South,Pending,125.84,Customer 67,Premium,2024-06-13
ORD000675,2024-10-19,CUST0054,Mouse,9,327.1,North,Cancelled,2943.9,Customer 54,Premium,2024-10-19
ORD000676,2024-02-24,CUST0027,Charger,3,232.27,West,Cancelled,696.8100000000001,Customer 27,Premium,2024-02-24
ORD000677,2024-01-18,CUST0100,Monitor,5,465.45,West,Completed,2327.25,Customer 100,Basic,2024-01-18
ORD000678,2024-07-10,CUST0071,Mouse,1,24.94,West,Completed,24.94,Customer 71,Standard,2024-07-10
ORD000679,2024-08-30,CUST0099,Webcam,7,444.44,West,Completed,3111.08,Customer 99,Standard,2024-08-30
ORD000680,2024-02-06,CUST0056,Monitor,10,388.42,South,Pending,3884.2000000000003,Customer 56,Standard,2024-02-06
ORD000681,2024-08-16,CUST0061,Mouse,9,150.81,North,Completed,1357.29,Customer 61,Premium,2024-08-16
ORD000682,2024-03-17,CUST0021,Mouse,6,213.48,South,Completed,1280.8799999999999,Customer 21,Standard,2024-03-17
ORD000683,2024-02-18,CUST0099,Webcam,9,266.7,North,Completed,2400.2999999999997,Customer 99,Standard,2024-02-18
ORD000684,2024-08-18,CUST0016,Mouse,5,146.98,South,Pending,734.9,Customer 16,Basic,2024-08-18
ORD000685,2024-04-04,CUST0082,Webcam,9,200.92,West,Pending,1808.28,Customer 82,Premium,2024-04-04
ORD000686,2024-01-17,CUST0022,Charger,7,193.72,South,Pending,1356.04,Customer 22,Premium,2024-01-17
ORD000687,2024-02-03,CUST0060,Laptop,9,200.72,East,Cancelled,1806.48,Customer 60,Basic,2024-02-03
ORD000688,2024-08-11,CUST0095,Laptop,7,298.1,South,Cancelled,2086.7000000000003,Customer 95,Standard,2024-08-11
ORD000689,2024-05-16,CUST0048,Headphones,7,196.51,South,Completed,1375.57,Customer 48,Premium,2024-05-16
ORD000690,2024-04-08,CUST0071,Keyboard,5,495.27,East,Cancelled,2476.35,Customer 71,Standard,2024-04-08
ORD000691,2024-10-02,CUST0009,USB Cable,1,42.54,North,Completed,42.54,Customer 9,Basic,2024-10-02
ORD000692,2024-05-22,CUST0031,Laptop,9,327.66,East,Completed,2948.94,Customer 31,Standard,2024-05-22
ORD000693,2024-06-02,CUST0009,Monitor,5,256.24,North,Cancelled,1281.2,Customer 9,Basic,2024-06-02
ORD000694,2024-09-09,CUST0035,Laptop,5,224.73,North,Completed,1123.6499999999999,Customer 35,Basic,2024-09-09
ORD000695,2024-07-27,CUST0039,Keyboard,1,364.67,South,Pending,364.67,Customer 39,Premium,2024-07-27
ORD000696,2024-08-29,CUST0015,Laptop,10,368.89,South,Completed,3688.8999999999996,Customer 15,Basic,2024-08-29
ORD000697,2024-10-14,CUST0068,Mouse,6,458.33,North,Completed,2749.98,Customer 68,Standard,2024-10-14
ORD000698,2024-02-04,CUST0008,Keyboard,2,242.66,East,Completed,485.32,Customer 8,Standard,2024-02-04
ORD000699,2024-02-21,CUST0068,Keyboard,7,140.92,West,Completed,986.4399999999999,Customer 68,Standard,2024-02-21
ORD000700,2024-04-07,UNKNOWN,Monitor,6,248.935,West,Completed,1493.6100000000001,Unknown Customer,Standard,2024-04-07
ORD000701,2024-08-01,CUST0039,Webcam,6,412.25,West,Completed,2473.5,Customer 39,Premium,2024-08-01
ORD000702,2024-02-17,CUST0054,Laptop,10,198.55,South,Completed,1985.5,Customer 54,Premium,2024-02-17
ORD000703,2024-09-23,CUST0074,Keyboard,5,139.79,West,Completed,698.9499999999999,Customer 74,Premium,2024-09-23
ORD000704,2024-02-13,CUST0049,USB Cable,6,245.19,North,Completed,1471.1399999999999,Customer 49,Basic,2024-02-13
ORD000705,2024-08-23,CUST0003,Keyboard,2,217.35,East,Completed,434.7,Customer 3,Basic,2024-08-23
ORD000706,2024-04-23,CUST0057,Headphones,2,241.35,West,Cancelled,482.7,Customer 57,Standard,2024-04-23
ORD000707,2024-06-09,CUST0020,Charger,3,88.96,East,Completed,266.88,Customer 20,Standard,2024-06-09
ORD000708,2024-08-05,CUST0076,Webcam,9,82.0,South,Cancelled,738.0,Customer 76,Standard,2024-08-05
ORD000709,2024-04-02,CUST0025,Monitor,7,388.23,North,Completed,2717.61,Customer 25,Premium,2024-04-02
